Chunk_ID,Longitude,Latitude,Altitude_m
1,84.63405936701987,27.726803024362003,909.0
2,84.53672990802197,27.704636334256957,267.0
3,84.5780258432993,27.74772780666808,723.0
4,84.67413254805058,27.6953650865163,1168.0
5,84.59856005782757,27.689905855853283,477.0
6,84.49261159348242,27.66734282691282,213.0
7,84.635795721952,27.67809721165909,641.0
8,84.57261070548857,27.70697639837077,311.0
9,84.60797833490557,27.736005794503978,518.0
10,84.53148895720584,27.66854588411526,226.0
11,84.4925386210594,27.704778982849337,228.0
12,84.65323423893119,27.71822468948335,797.0
13,84.67654003176055,27.716047199565,936.0
14,84.54551539194544,27.735170110315273,310.0
15,84.61995089700429,27.76024529684483,1250.0
16,84.51022250780908,27.689382317632408,224.0
17,84.62217756913789,27.70936530654605,403.0
18,84.55884838559852,27.688348777588768,267.0
19,84.63351275274421,27.695393129514905,782.0
20,84.59502609226101,27.717353645209894,429.0
21,84.52564647049263,27.726583883011408,302.0
22,84.65666867173547,27.685552315925896,777.0
23,84.59690942499896,27.760289812919837,867.0
24,84.55627437093592,27.723049414858433,314.0
25,84.58398222628082,27.68434212596218,561.0
26,84.4808223241084,27.682349173922127,212.0
27,84.5122258274223,27.709743999033176,259.0
28,84.53953821660005,27.685527248634852,238.0
29,84.50579814016481,27.6745823752539,212.0
30,84.57669520364158,27.730498939287493,406.0
31,84.66676632679255,27.73101669076553,1435.0
32,84.65501668428792,27.69922754634695,992.0
33,84.54145270200236,27.71624539503069,271.0
34,84.62922638590241,27.735107044650704,886.0
35,84.64331398885662,27.669650409084706,601.0
36,84.55097654596798,27.70725190960106,305.0
37,84.60999738549995,27.69457183817798,686.0
38,84.58979643612845,27.744576492731216,625.0
39,84.58823322524933,27.701053366424254,349.0
40,84.52351709033591,27.702693273356374,248.0
41,84.61247617669463,27.709467239718737,535.0
42,84.68826158377664,27.717265010100313,1637.0
43,84.57405242702056,27.6890790183442,267.0
44,84.49615129160783,27.685482524060994,219.0
45,84.61292011817746,27.752275994589414,733.0
46,84.67888566991974,27.682263079626352,1149.0
47,84.60611446305968,27.7239071559862,342.0
48,84.6330290844518,27.715367978534285,812.0
49,84.5208914766856,27.673689467603637,220.0
50,84.58486028087088,27.721104365224203,338.0
51,84.6178462823933,27.72476029536663,413.0
52,84.64715036155597,27.731126245329722,1018.0
53,84.52655213424347,27.691310788826907,229.0
54,84.57987434323616,27.75500296630357,907.0
55,84.54656076065102,27.693116229363365,255.0
56,84.5945738464543,27.73005145920243,377.0
57,84.56662241088523,27.73768429205396,360.0
58,84.53950026676196,27.676495713680946,233.0
59,84.63896722247199,27.700384488020113,519.0
60,84.5649234961765,27.719237054121084,316.0
61,84.64268561175962,27.686068422916858,933.0
62,84.59852442037466,27.70566258166877,640.0
63,84.66686251033482,27.714457067098547,756.0
64,84.52120317441417,27.717360807232,268.0
65,84.5071659456002,27.699169216470924,245.0
66,84.61062405783507,27.761574288668722,1364.0
67,84.62352126434179,27.686220087762766,636.0
68,84.68754034272382,27.7060581705045,1446.0
69,84.54755271215069,27.678613090319057,242.0
70,84.51887796567252,27.66171001166804,217.0
71,84.55994976772072,27.696405582733878,298.0
72,84.60106043415388,27.74507082070446,886.0
73,84.53547534576393,27.727883584453927,307.0
74,84.55795824433973,27.728008512469017,332.0
75,84.62865314445501,27.746810967334817,1672.0
76,84.58022379189254,27.71020105764164,294.0
77,84.52826128008057,27.68079399620273,226.0
78,84.6153816281308,27.74126409737345,951.0
79,84.65473814694013,27.707240437893493,671.0
80,84.6543775279624,27.67436284793569,902.0
81,84.6669572976736,27.702052055835846,936.0
82,84.55889722288343,27.711421063374058,323.0
83,84.6667433645385,27.688024320942553,973.0
84,84.67847573493401,27.72867421157376,1590.0
85,84.486625419367,27.686367614653765,222.0
86,84.50406116840335,27.709764739925536,253.0
87,84.5849087137287,27.731334100731647,553.0
88,84.53050818388496,27.714730574602395,268.0
89,84.6461247728594,27.71346825903481,550.0
90,84.64494700593916,27.6997194957383,529.0
91,84.49106851364792,27.691199535293368,223.0
92,84.5866556405528,27.753352081457674,875.0
93,84.68101638143524,27.697687999796504,1295.0
94,84.65836021016251,27.73424922665489,1174.0
95,84.51799125509659,27.680666814211325,230.0
96,84.62366903840889,27.701132946833074,633.0
97,84.57527506652762,27.715808607080024,320.0
98,84.58068649896725,27.68173471528518,403.0
99,84.4871479583305,27.675283717572444,218.0
100,84.54363362941675,27.726554250817784,299.0
101,84.642820262626,27.724643621806223,863.0
102,84.63820680076041,27.735142623634314,1247.0
103,84.5157107866992,27.693012666496696,232.0
104,84.55610256724067,27.680313812142202,249.0
105,84.57707285596419,27.761346336443147,992.0
106,84.6255709647047,27.7236954302366,823.0
107,84.5885553841064,27.690588618870805,518.0
108,84.51318638317795,27.671510670600217,216.0
109,84.61629804753004,27.696976906161122,899.0
110,84.59771256071946,27.700417863573616,557.0
111,84.49671994005078,27.696887936020293,235.0
112,84.54611027442863,27.699271667963146,289.0
113,84.66327678980373,27.721859199737825,1150.0
114,84.67483797879878,27.708517156292363,847.0
115,84.57928894107522,27.74005388093911,497.0
116,84.51002231080794,27.680536414006113,227.0
117,84.64646183866428,27.681304353860295,962.0
118,84.57982758775707,27.699846494769787,368.0
119,84.6061055571183,27.768224580937908,1157.0
120,84.62204519472998,27.751405578963354,1349.0
121,84.56576763150834,27.70500052624578,314.0
122,84.59416761594524,27.73988464584765,483.0
123,84.63304342260324,27.68656433004015,859.0
124,84.57554594046988,27.724534528221007,349.0
125,84.65851934059198,27.693405319537092,749.0
126,84.63314436403003,27.705418518794303,450.0
127,84.50046526249685,27.67119614351276,214.0
128,84.53563904222247,27.69467536462931,251.0
129,84.50013141663779,27.681799475644727,223.0
130,84.58714253178321,27.70942180549399,381.0
131,84.61818147823764,27.71835077797037,457.0
132,84.61551611327756,27.73499267935013,659.0
133,84.55420014093573,27.696840475979055,298.0
134,84.51482800624098,27.702498579378403,248.0
135,84.60140579749815,27.68594832177737,504.0
136,84.59649072228387,27.753696487893688,594.0
137,84.599998432087,27.739026708433446,411.0
138,84.49761991530524,27.708049161519824,246.0
139,84.54825701967985,27.71044057445129,284.0
140,84.68435653111953,27.718908299508936,1320.0
141,84.60706836908118,27.714017979516846,539.0
142,84.57058873617562,27.742207576464427,421.0
143,84.56442737947093,27.684639194042163,259.0
144,84.64899405597768,27.693035695623283,637.0
145,84.65023590308715,27.66660902202472,627.0
146,84.60352161588436,27.69540736671406,593.0
147,84.59100744121548,27.760302282040783,921.0
148,84.67800834800744,27.688945644345107,1085.0
149,84.4875636789512,27.69805406388376,222.0
150,84.60590086647068,27.70591150532549,801.0
151,84.5007993098185,27.69038164970911,238.0
152,84.62811442624267,27.741688564012797,1232.0
153,84.52437370484031,27.664470176297225,220.0
154,84.53029792707252,27.72339830475678,272.0
155,84.52863366788867,27.704820705160756,256.0
156,84.67127894072941,27.68238339621874,1197.0
157,84.5480620091877,27.68570476646895,241.0
158,84.58793566500798,27.737190206657946,734.0
159,84.60023837929168,27.727785449117444,352.0
160,84.5687869891994,27.697748941279592,284.0
161,84.60807172074828,27.745695465240622,618.0
162,84.54927062839751,27.728205072748462,311.0
163,84.51958538602504,27.687925774011767,226.0
164,84.66054697044449,27.700334459245333,917.0
165,84.6290848516641,27.679360399795485,618.0
166,84.6703888526654,27.72028072866373,945.0
167,84.64627569585647,27.706823041002178,510.0
168,84.49549155605976,27.676351477525326,211.0
169,84.64633787805089,27.721353747053215,952.0
170,84.61488322047178,27.68671176405298,466.0
171,84.55024645430541,27.7195668697049,299.0
172,84.52958787149412,27.731597161936314,318.0
173,84.60519486609515,27.759107849339614,958.0
174,84.55570040927067,27.73542349023872,359.0
175,84.51844025683396,27.712654478492237,263.0
176,84.60352463011165,27.719480920483296,468.0
177,84.66064122399719,27.727744376433822,938.0
178,84.57537560890738,27.681849580505386,346.0
179,84.48942464994323,27.669630888818677,212.0
180,84.68186462560288,27.710852730875793,1332.0
181,84.62480500795554,27.73014065756383,523.0
182,84.50895067851191,27.713829702462032,260.0
183,84.56311097135946,27.725387598202545,328.0
184,84.57579524388706,27.75353604098484,664.0
185,84.56570998018358,27.71298178817833,313.0
186,84.55859065499008,27.70395723451222,306.0
187,84.64559927465146,27.67693258393413,764.0
188,84.51458162912846,27.667754882367277,215.0
189,84.52766442588667,27.671708207017954,224.0
190,84.54411881044942,27.67100700387076,234.0
191,84.62763995999241,27.713303278614266,697.0
192,84.62833402465925,27.692535601247247,927.0
193,84.54388860052698,27.708102693938795,293.0
194,84.64030273719685,27.692581247098715,728.0
195,84.59437192618316,27.686722017582984,631.0
196,84.5945021374559,27.713494167041762,520.0
197,84.67804142829466,27.700030048931673,1159.0
198,84.50339427723812,27.702780086606985,249.0
199,84.68674840884536,27.724708240395184,1648.0
200,84.51940330460378,27.723191709212777,283.0
201,84.58421692188527,27.74572792559147,709.0
202,84.57820527592587,27.694080970638886,334.0
203,84.66059139879987,27.70943625739591,721.0
204,84.52752619745598,27.676494359817333,224.0
205,84.54052878740487,27.733992483004506,327.0
206,84.67984103755762,27.720826926976457,1153.0
207,84.4898435611574,27.70878176298081,239.0
208,84.65414562139247,27.727469918513336,781.0
209,84.60812559955647,27.70007779254335,831.0
210,84.59253957498272,27.7229715071165,345.0
211,84.5668265121649,27.69067649616696,263.0
212,84.60497747613638,27.73238118292284,376.0
213,84.6639697261095,27.692269987033143,876.0
214,84.6285481332012,27.705059289617214,530.0
215,84.6200708381778,27.7477594156378,1026.0
216,84.657649997062,27.67864983353378,1094.0
217,84.5239041952729,27.707238998355336,250.0
218,84.53642123384645,27.719916791659976,289.0
219,84.58188752390187,27.75976160316581,1137.0
220,84.49182405326714,27.684583132630824,222.0
221,84.65930893810315,27.71483480504702,912.0
222,84.64258343762725,27.662914593370285,497.0
223,84.61124771988571,27.727749057888833,541.0
224,84.61877926546022,27.765878960490575,1721.0
225,84.64321491989786,27.73614755391428,1409.0
226,84.63303440005771,27.74192002067869,1269.0
227,84.67349318504073,27.724556938318567,1130.0
228,84.5606523745287,27.7168239218141,312.0
229,84.52279026650112,27.657700156706998,216.0
230,84.60800182540346,27.686733526848307,457.0
231,84.6919524344449,27.714121136330014,1928.0
232,84.5801361263607,27.67616563582091,483.0
233,84.5706091893325,27.68544007163318,260.0
234,84.62140331533904,27.756127838433496,1323.0
235,84.5056845254884,27.694476042252717,233.0
236,84.55200807789858,27.685709179156333,243.0
237,84.56761627147749,27.731895907968585,322.0
238,84.61865782667601,27.705131755818524,597.0
239,84.55288468048664,27.711497829978036,300.0
240,84.53035588707117,27.68995325050444,230.0
241,84.57011126996565,27.724258612668976,329.0
242,84.53006213608107,27.699613380640884,253.0
243,84.63855090684315,27.712688354651938,766.0
244,84.53942368140316,27.699726440577734,265.0
245,84.61723755753647,27.7127710199512,369.0
246,84.68862648045638,27.69858898426418,1517.0
247,84.59188189236698,27.750255203511497,541.0
248,84.61247312621565,27.770679314944335,1714.0
249,84.48467702821674,27.669471581928065,212.0
250,84.53504201830376,27.68835632568826,244.0
251,84.63625046659776,27.723704263505123,814.0
252,84.6695299013158,27.710234860150127,905.0
253,84.53312918754528,27.676913725433845,230.0
254,84.59853268131153,27.695626804239662,494.0
255,84.51784271726973,27.69587513053915,245.0
256,84.68249493818807,27.689510238725827,1306.0
257,84.63353306310745,27.71163786515127,642.0
258,84.5799296468054,27.688747181143444,374.0
259,84.58533160687857,27.695522540296523,487.0
260,84.5861431166518,27.714537946315826,321.0
261,84.49785763403978,27.703494286119497,237.0
262,84.62222934667557,27.74229991812219,1226.0
263,84.59067639155973,27.684262058828367,680.0
264,84.61369624498803,27.721207707953685,375.0
265,84.64874786295549,27.66981553414492,666.0
266,84.57699502382808,27.71962135965719,331.0
267,84.62278363837257,27.736576263700947,919.0
268,84.62030245386316,27.692724616765386,817.0
269,84.5331922554405,27.70869853873745,265.0
270,84.69254087023194,27.723498833003113,1798.0
271,84.66464978360267,27.68159966636114,1189.0
272,84.61043140723238,27.740965702769483,753.0
273,84.4847428586365,27.69590127803917,216.0
274,84.66949107073853,27.69806946359841,1065.0
275,84.61730700943237,27.757739395945585,1044.0
276,84.62396641973474,27.759271169889427,1590.0
277,84.52521794848724,27.720355992741545,263.0
278,84.62344181340221,27.720804206730875,594.0
279,84.59211725125185,27.70658985793326,556.0
280,84.52569591331783,27.731484501021292,319.0
281,84.53749132124585,27.723551041688836,303.0
282,84.62764915066276,27.719507930929225,644.0
283,84.51298202340553,27.71687647119536,268.0
284,84.59886927584174,27.763711316239934,1241.0
285,84.574186203079,27.734570116395197,483.0
286,84.57065361415395,27.716998425269377,327.0
287,84.6290106907588,27.699065296478985,773.0
288,84.65288927297374,27.702826916055937,813.0
289,84.64016318404703,27.679440147805348,845.0
290,84.65530233542795,27.68726834539205,831.0
291,84.63742295407759,27.731886626343393,1076.0
292,84.55112522332335,27.6966610248593,282.0
293,84.57199602443148,27.757168702626355,620.0
294,84.65338232149895,27.712283589737964,704.0
295,84.59636856674595,27.733522692608016,545.0
296,84.58453594692281,27.739802922914247,516.0
297,84.52848966619892,27.71242528882439,266.0
298,84.58172096757113,27.73338075503508,740.0
299,84.60166886098663,27.750956805417268,952.0
300,84.58454392696835,27.725709886414272,367.0
301,84.50517099417165,27.684738979429863,220.0
302,84.53869305399205,27.680225946218535,232.0
303,84.60779674005204,27.75028776141413,839.0
304,84.60081762658042,27.711585430022254,805.0
305,84.53555641895875,27.734180575331408,325.0
306,84.57972604062715,27.70688603410149,296.0
307,84.54228818344515,27.723507576035704,289.0
308,84.64828260541562,27.726729947154677,878.0
309,84.6393380869321,27.705712476037778,441.0
310,84.55423840166917,27.718333817336298,297.0
311,84.66216224463767,27.735536107222757,1434.0
312,84.61621569484217,27.73130400880352,820.0
313,84.60126559921257,27.73322612782154,440.0
314,84.65123403729669,27.732564323278254,1069.0
315,84.61154712207518,27.70343134823247,828.0
316,84.6790895230486,27.692049240769713,1301.0
317,84.50496374014983,27.67881554643145,215.0
318,84.64058098281019,27.72098226335671,730.0
319,84.55256823618332,27.692761872816362,268.0
320,84.58524926935804,27.702693487080637,331.0
321,84.54380487225536,27.68360285711393,238.0
322,84.64762906599918,27.68921457431539,825.0
323,84.5006581194659,27.71459418095067,254.0
324,84.62691979285907,27.753059545684543,1695.0
325,84.52156879451753,27.678416965490282,228.0
326,84.6345160530252,27.732545342827837,1109.0
327,84.66052134133275,27.71961332098066,1023.0
328,84.60907595775973,27.714823879646584,472.0
329,84.61181325597437,27.76598744467057,1335.0
330,84.54669638884243,27.712622670206166,286.0
331,84.48400788163895,27.68758820939357,213.0
332,84.65069295365804,27.698224426596553,871.0
333,84.6402590707093,27.674459264898626,629.0
334,84.55863346702573,27.731507060894216,350.0
335,84.67492635027543,27.682600156946258,1191.0
336,84.53261931455533,27.70300179064512,260.0
337,84.63911724003385,27.684766403843806,952.0
338,84.51782866408145,27.708215073662444,250.0
339,84.59442285200402,27.703703208808108,494.0
340,84.62237864228865,27.715775885632212,535.0
341,84.53884738202814,27.712314453634963,274.0
342,84.64608738960851,27.66644285616715,546.0
343,84.67499588592382,27.69081355200215,1153.0
344,84.63273340793165,27.681358089900915,738.0
345,84.51518084482034,27.675688652568304,218.0
346,84.4863706612793,27.663325629438432,210.0
347,84.68399469295551,27.7262436699874,1795.0
348,84.52365420691314,27.68604514887613,234.0
349,84.59692104659851,27.721782365219898,319.0
350,84.5717784068247,27.69848054864757,276.0
351,84.68222921862146,27.70352322820677,1245.0
352,84.63484042734791,27.700703056784327,593.0
353,84.52958867978923,27.69367417019154,240.0
354,84.52092450030658,27.694069517124728,247.0
355,84.59128572276894,27.694822404159126,392.0
356,84.5396967667899,27.694401717371623,254.0
357,84.57381244169993,27.745480206014907,533.0
358,84.52910537261978,27.66355619137524,224.0
359,84.60687938939473,27.74208039372229,492.0
360,84.59086496018475,27.755871618688776,820.0
361,84.65596816042174,27.695586790725393,751.0
362,84.51137226917517,27.699647430543273,248.0
363,84.53927249699458,27.671702859700225,231.0
364,84.54927973026152,27.70083683160818,287.0
365,84.65040846142702,27.67609478255101,870.0
366,84.68584017242526,27.71156464295173,1495.0
367,84.59454072321005,27.71004289034032,571.0
368,84.56348741385409,27.694940815077366,285.0
369,84.67051722475742,27.730624915299757,1534.0
370,84.64856188938832,27.713947875394528,615.0
371,84.56925777526057,27.69253339874066,268.0
372,84.6504430431604,27.708186579414573,575.0
373,84.49351669445149,27.679439685095893,216.0
374,84.60388610421401,27.700326581481388,716.0
375,84.56708248833334,27.700483141752077,289.0
376,84.67272434447865,27.71542280131844,853.0
377,84.53002392155223,27.717245471561935,268.0
378,84.49370653744585,27.71042596261487,242.0
379,84.4903296210299,27.69774815468164,225.0
380,84.65775793544755,27.69018820339707,709.0
381,84.61574709763937,27.70237251558425,754.0
382,84.61043937542648,27.75533993627042,901.0
383,84.64401454769708,27.69764537912149,541.0
384,84.54960881965692,27.672887119173875,238.0
385,84.63319146971081,27.721452010511857,841.0
386,84.49922375031507,27.67374792533972,211.0
387,84.60988967586181,27.72390478561917,401.0
388,84.5805841018079,27.728399539127356,406.0
389,84.6519046569653,27.721966833056385,713.0
390,84.60331722599865,27.689137818222918,459.0
391,84.53865188129787,27.72789663700113,296.0
392,84.51278375260377,27.68520978448866,222.0
393,84.58482912118427,27.678243451767585,485.0
394,84.58377063489256,27.7551590497612,880.0
395,84.51892764625049,27.666821192483223,219.0
396,84.5595226651686,27.682529072584007,252.0
397,84.66735053336043,27.690955348440045,1006.0
398,84.55357597559008,27.728335480502974,324.0
399,84.51923063211214,27.701931393674847,249.0
400,84.62025982196273,27.731121680296358,789.0
401,84.60449516398415,27.75477118189381,1130.0
402,84.55508159249837,27.700413125464827,300.0
403,84.63549919283565,27.741299713267058,1468.0
404,84.69077952671725,27.71827762568794,1639.0
405,84.53289001760871,27.682949902509183,232.0
406,84.66078513180847,27.68209088628128,1018.0
407,84.6643280904077,27.70475705485895,972.0
408,84.51375415908812,27.665076857524703,215.0
409,84.51708018735245,27.68634531092671,222.0
410,84.56893256162579,27.71410656616024,314.0
411,84.53401241746926,27.699259975695313,259.0
412,84.60042908277495,27.75911641709407,873.0
413,84.596645998331,27.746767919942375,670.0
414,84.56200039921808,27.736350642822654,369.0
415,84.54367101414843,27.719080280683215,282.0
416,84.61216412382711,27.745564002519277,633.0
417,84.6720580935297,27.70246457019354,1037.0
418,84.50831451508238,27.67149722833395,213.0
419,84.52612254265362,27.700150258617256,257.0
420,84.55607253432689,27.715229234936125,289.0
421,84.67869873726511,27.724248683890888,1322.0
422,84.5816778278336,27.749800417496804,625.0
423,84.65300081193337,27.683217243733086,974.0
424,84.48568900159404,27.689722168016928,215.0
425,84.61591328563433,27.69158306092482,595.0
426,84.659828423154,27.72990265509378,982.0
427,84.55269851597426,27.679891440413293,248.0
428,84.55622391725323,27.691826140462158,285.0
429,84.59213374025742,27.71810819271843,351.0
430,84.58672091572532,27.75929151570362,1055.0
431,84.61816040865664,27.741679213381513,1100.0
432,84.62460318653184,27.743772013862618,1462.0
433,84.66115967508286,27.695968939242707,807.0
434,84.66897954144575,27.68367733125588,1084.0
435,84.59869071091623,27.716390496438276,723.0
436,84.5838128426704,27.7152318095877,305.0
437,84.61632692057701,27.708516827467083,550.0
438,84.56176038800436,27.70426728377196,320.0
439,84.6222229120382,27.689095880762448,608.0
440,84.64332648035682,27.730113934664306,1121.0
441,84.53775164545938,27.7177827692521,280.0
442,84.6130465484586,27.737016571533914,602.0
443,84.54295476704637,27.674512544109565,235.0
444,84.49128063439889,27.67158707829393,214.0
445,84.51324518091954,27.694136759312318,243.0
446,84.5817662224467,27.721594342356735,337.0
447,84.64292132629724,27.708843254456127,693.0
448,84.64415992685585,27.694386731420742,591.0
449,84.51119423601521,27.706890974413675,255.0
450,84.5731238453102,27.73900912143792,402.0
451,84.67916437102977,27.714272836234468,1180.0
452,84.56859794746941,27.745832714050646,420.0
453,84.62199849454953,27.727360872880787,502.0
454,84.68529825593065,27.696118942901606,1549.0
455,84.65723019363114,27.704497484652567,851.0
456,84.64380016878079,27.71728713534768,695.0
457,84.60115255205643,27.72283175617031,355.0
