Chunk_ID,Longitude,Latitude,Altitude_m
1,84.65208966407728,27.759838407103924,1187.0
2,84.56799985457825,27.806021414189033,1145.0
3,84.63163034529911,27.840976257587947,907.0
4,84.54909571991624,27.76312621053624,552.0
5,84.58294508839299,27.848450822395748,798.0
6,84.62777023363755,27.783524591668222,1312.0
7,84.52539019654238,27.815230391555524,746.0
8,84.58175463743204,27.780090196526597,1014.0
9,84.60855482428387,27.817278142268123,1398.0
10,84.60832223457699,27.85853427600504,987.0
11,84.53204030881687,27.78531712743233,1088.0
12,84.66145914058552,27.847446946368205,278.0
13,84.53944352092562,27.743357512041797,361.0
14,84.55003896445757,27.82804418329568,591.0
15,84.67795860338838,27.76119356080092,760.0
16,84.60499944417501,27.78333626977609,1501.0
17,84.56677220400998,27.83007766111235,450.0
18,84.58640508023989,27.829582593068075,1141.0
19,84.54202799188457,27.800869979798616,756.0
20,84.65659600732091,27.739888137356367,1448.0
21,84.55963553941514,27.751493632475345,563.0
22,84.63000179472424,27.806546200836888,1132.0
23,84.60189666515298,27.870876681711458,302.0
24,84.58489672985668,27.80658291003168,1002.0
25,84.65061924788506,27.823563393362935,663.0
26,84.63113807770351,27.866675655847743,289.0
27,84.63824273265934,27.76788338377508,1620.0
28,84.56542287703301,27.77347797903837,1228.0
29,84.51022814111226,27.809281436118972,530.0
30,84.56772482787046,27.846742940771847,801.0
31,84.55673069394162,27.77755202024564,855.0
32,84.53475608913077,27.76533741277908,530.0
33,84.58688989880163,27.863697157423697,534.0
34,84.65373444956094,27.77907403305736,1316.0
35,84.60697045298069,27.833269186675246,1792.0
36,84.6724528886978,27.74542746230057,1090.0
37,84.59418439302752,27.796623493939084,1173.0
38,84.62445029952887,27.82596249729757,1308.0
39,84.6290410473978,27.765339266093456,1644.0
40,84.58787358198855,27.76832006639689,1083.0
41,84.63222912628014,27.74695087272405,1582.0
42,84.640026214443,27.84059111322115,1020.0
43,84.66367938450283,27.767380118752506,1222.0
44,84.56793928198752,27.790194911038196,809.0
45,84.55642350238465,27.81221931905904,1350.0
46,84.62003358106804,27.79705923332726,1485.0
47,84.5284762086827,27.740092195152652,347.0
48,84.62542783113614,27.85568823747036,697.0
49,84.52743561860979,27.823693074624856,629.0
50,84.52314792909361,27.799451950848756,654.0
51,84.64968255509119,27.857484988144186,277.0
52,84.5953811397137,27.839311577288623,1585.0
53,84.57628806705983,27.817823765774545,1382.0
54,84.60569724585648,27.80517744629011,1386.0
55,84.62149124905585,27.875490594049285,288.0
56,84.63877571748996,27.79591738521476,1397.0
57,84.61313537179434,27.773051439260104,1673.0
58,84.52465503280094,27.773814529782864,923.0
59,84.54563391094612,27.79445517621954,777.0
60,84.53733841468691,27.753449352085187,415.0
61,84.59467665279877,27.85387753641484,793.0
62,84.65554224739836,27.827523566020037,744.0
63,84.54740555864836,27.733436276657052,322.0
64,84.53854935924481,27.77992756929892,1107.0
65,84.64310977248846,27.75414648167941,1335.0
66,84.59224674186152,27.82029013498832,1238.0
67,84.56802401100508,27.761869648431073,906.0
68,84.53901107133557,27.808364423381285,848.0
69,84.63479975619029,27.829514288516496,1229.0
70,84.67066865274757,27.77759769411718,847.0
71,84.6480554050096,27.739772866664833,1264.0
72,84.67243548716573,27.75499569317663,778.0
73,84.59695748350063,27.774651841479287,1681.0
74,84.662051264177,27.75107045501296,854.0
75,84.61694752477145,27.86500976347929,423.0
76,84.5598262785888,27.7976887489757,741.0
77,84.62033196131306,27.841584221589528,1222.0
78,84.64062430161003,27.778295806173006,1530.0
79,84.5788513268067,27.791368419121422,891.0
80,84.65566738912104,27.836899943773705,689.0
81,84.63747636594549,27.852884028368408,501.0
82,84.5375270089796,27.830062108862915,472.0
83,84.61790034066011,27.81878856420683,1625.0
84,84.58422243793373,27.870106223716263,714.0
85,84.55430248977316,27.74194805493231,371.0
86,84.61483719331088,27.78275110901329,1640.0
87,84.61521641766522,27.807691775931907,1205.0
88,84.5027592755903,27.81645897310049,425.0
89,84.59213625129676,27.783615158623263,1288.0
90,84.60275280395014,27.791884379961665,1443.0
91,84.57122293020355,27.85394525581183,507.0
92,84.60738963196883,27.84981558773733,1158.0
93,84.57787878011312,27.835848845133516,1239.0
94,84.56514143146222,27.818578223019486,1074.0
95,84.65109521649764,27.844621726736435,692.0
96,84.57688357911574,27.779310768669404,883.0
97,84.54910609062225,27.817849476411194,1374.0
98,84.63057025683798,27.797551204350018,1391.0
99,84.53822324824199,27.79308132312983,933.0
100,84.55864181321917,27.788871602603734,1223.0
101,84.54890853230809,27.773596629055525,711.0
102,84.54904707491322,27.783485716704902,1305.0
103,84.66529978948047,27.739723707649947,1292.0
104,84.59959175628909,27.8264842556919,1492.0
105,84.64600822648964,27.83388292605504,1169.0
106,84.65001929475667,27.751701506907345,1191.0
107,84.52838078329222,27.75742372473758,434.0
108,84.62419611136441,27.772092705159395,1535.0
109,84.56741086447138,27.749676749989415,462.0
110,84.61938951998656,27.85230551352446,587.0
111,84.53285937989091,27.80127937850668,719.0
112,84.55269471977053,27.75505786660699,488.0
113,84.56167451966375,27.83488162718797,555.0
114,84.59465840902631,27.87011408094572,718.0
115,84.51940796305506,27.807461561820855,826.0
116,84.54820407333862,27.80289295499829,1048.0
117,84.53606997000175,27.821490096693676,970.0
118,84.59588980116112,27.809189065548413,1241.0
119,84.60974862186919,27.796642925608776,1210.0
120,84.65128321866753,27.770454016164454,1402.0
121,84.57878793856797,27.772068249730616,996.0
122,84.52787948306569,27.794114715054,916.0
123,84.60085674510734,27.863853769983642,917.0
124,84.57503575586489,27.826405467563504,850.0
125,84.54710008560772,27.74987516328098,370.0
126,84.63138570496415,27.81918999244915,940.0
127,84.58287316266868,27.85503595321504,885.0
128,84.63549178065941,27.756384857986827,1399.0
129,84.56068162796726,27.760218711857103,924.0
130,84.57596853544524,27.800271640479064,1081.0
131,84.61939177862736,27.827796227657622,1474.0
132,84.58385857891804,27.821549188481388,1328.0
133,84.56215247051858,27.824319709666693,586.0
134,84.61986179549535,27.78764174849958,1546.0
135,84.66808500450651,27.761109532893784,1066.0
136,84.54358434788328,27.769593516514675,724.0
137,84.63958023375159,27.73878109348368,1436.0
138,84.61274147506168,27.825337400493375,1597.0
139,84.62654532020966,27.834290522740687,1551.0
140,84.56894962396795,27.769290863778664,1215.0
141,84.56950554573442,27.839702332549365,1224.0
142,84.57181952804419,27.782058530338514,1047.0
143,84.58651650054999,27.79775741829986,1196.0
144,84.5841292136719,27.843893988994576,1044.0
145,84.63561278643768,27.789160537241404,1430.0
146,84.661444955135,27.772725152823483,953.0
147,84.62442312491208,27.791474592842444,1432.0
148,84.5608975356154,27.853877947826263,327.0
149,84.52913905284878,27.77293924333894,675.0
150,84.65740286618505,27.75917112143357,1370.0
151,84.6628353026456,27.826401174919507,301.0
152,84.56327015441926,27.746909663973376,443.0
153,84.52519868219048,27.769299492346466,571.0
154,84.67229583612959,27.73668508215981,1619.0
155,84.58635172159403,27.812727535949765,1115.0
156,84.6431095308501,27.764881201957174,1638.0
157,84.60150238227685,27.77109548630413,1737.0
158,84.5929525390069,27.82798804820275,1204.0
159,84.63236851198687,27.77753466406493,1644.0
160,84.52913276985387,27.80740381249217,655.0
161,84.64027148750972,27.829049101986193,1014.0
162,84.64281541446493,27.772172495830354,1621.0
163,84.62508847857838,27.84474716040511,1164.0
164,84.64134106000486,27.80332528044479,1173.0
165,84.59846261311507,27.835247725717537,1758.0
166,84.5290927737193,27.74605813058254,314.0
167,84.5992767634533,27.8479212199848,838.0
168,84.61854358997402,27.775986414880176,1553.0
169,84.56372812388807,27.809923117435865,1421.0
170,84.60866079992681,27.867899005047356,417.0
171,84.55846489701925,27.81971918956165,995.0
172,84.64241139131335,27.7487379195989,1382.0
173,84.61132042629771,27.840712911341846,1390.0
174,84.59618845156177,27.860426016490564,856.0
175,84.67797909753895,27.755067827949702,980.0
176,84.66390092074877,27.84036654592315,274.0
177,84.54760236408286,27.813225884142547,1215.0
178,84.62153342838415,27.860990470348714,480.0
179,84.61425194936986,27.81385401090001,1422.0
180,84.55858778333034,27.770682761697987,831.0
181,84.63599771841702,27.859425185290394,300.0
182,84.58773515557874,27.786885167581097,1196.0
183,84.57838789386318,27.84755381296799,729.0
184,84.6216931832478,27.812010729419406,1269.0
185,84.63951001853238,27.783041130742976,1714.0
186,84.63618553797978,27.846589898871727,749.0
187,84.54470594790438,27.829940483690066,338.0
188,84.58806599146001,27.77389134977148,1289.0
189,84.60235123829976,27.81396512780341,1152.0
190,84.55978173498659,27.78418365737665,1177.0
191,84.64567644072775,27.85257112875367,451.0
192,84.66024940636272,27.74402852561097,1257.0
193,84.56875052057187,27.796080747999977,1161.0
194,84.58107282503127,27.76492263626099,1139.0
195,84.64469432881748,27.844187058947693,751.0
196,84.63010184972057,27.756992722264165,1727.0
197,84.6469517603541,27.779095791573955,1458.0
198,84.57949182943089,27.809561752595275,1276.0
199,84.58875390356398,27.87679530241624,380.0
200,84.5397304561874,27.737463243346003,332.0
201,84.59796931728188,27.784003369384283,1607.0
202,84.6118563523693,27.829344605443158,1785.0
203,84.59484809861458,27.84552568859242,1231.0
204,84.64095097326882,27.821774767696684,730.0
205,84.55298342415881,27.80465126187966,1137.0
206,84.54130688729664,27.756878924103688,423.0
207,84.54997409026619,27.738295555160807,358.0
208,84.62733449149522,27.80305426185229,1342.0
209,84.57162291795728,27.80389872670376,1023.0
210,84.51623189355621,27.810412780589964,627.0
211,84.57565647928763,27.831216627803467,870.0
212,84.52237705705123,27.82603383667743,275.0
213,84.53690557376231,27.773820008871983,859.0
214,84.53066128367881,27.780394970342222,1043.0
