Chunk_ID,Longitude,Latitude,Altitude_m
1,84.54300100372535,27.638267006114653,216.0
2,84.50774075802967,27.580628423671012,190.0
3,84.50143856522794,27.639429145923057,200.0
4,84.52105975614046,27.614438370389582,199.0
5,84.54373747924414,27.665804009354304,231.0
6,84.4999062903213,27.604697948235366,193.0
7,84.53174914240351,27.59029671718357,193.0
8,84.52264602322713,27.647763559900355,211.0
9,84.50898223969038,27.554532792352855,189.0
10,84.49886584898051,27.66124173432702,209.0
11,84.47636020353626,27.57987450003613,190.0
12,84.48738382777064,27.623730596480662,188.0
13,84.53203623576994,27.62448982903799,198.0
14,84.49335553016518,27.58818254681207,186.0
15,84.50449003333809,27.6238463097699,197.0
16,84.49884335722908,27.56468899335133,185.0
17,84.53152031638035,27.602760771482945,194.0
18,84.55265374944489,27.660108180158364,229.0
19,84.51452292628896,27.630697318521328,200.0
20,84.48508147070042,27.602888340801503,187.0
21,84.51635436109571,27.594289804175556,191.0
22,84.51479234834143,27.567244495020628,193.0
23,84.54005825234536,27.65656791883185,225.0
24,84.51115989483449,27.649623173753305,209.0
25,84.55690008579268,27.67755469687816,245.0
26,84.49180087133115,27.643814400418584,197.0
27,84.53967946529234,27.609003676161084,197.0
28,84.50850037743636,27.663667009855665,211.0
29,84.52413034314921,27.637492346024242,206.0
30,84.55493073672588,27.64264877034477,217.0
31,84.51478547273517,27.58368253097658,191.0
32,84.51814911147991,27.605937884418225,192.0
33,84.50143950206487,27.617543274292526,194.0
34,84.51830627924816,27.555798560409716,189.0
35,84.50674600242017,27.59761674882478,187.0
36,84.5294241174272,27.657521958345306,222.0
37,84.54748856567093,27.59061799244627,198.0
38,84.5095780353194,27.6162644825485,196.0
39,84.49763581179033,27.57520872228387,190.0
40,84.49387634618522,27.659645687259097,203.0
41,84.52162659738265,27.622107123858267,201.0
42,84.53388840970798,27.580742512307314,193.0
43,84.49684477510112,27.634564742993344,197.0
44,84.49930885278778,27.647735763129543,198.0
45,84.53017716613378,27.64451684895907,214.0
46,84.53654219150108,27.634033729111902,211.0
47,84.55611750357527,27.669023195357664,238.0
48,84.51829931959011,27.656775228448172,217.0
49,84.48645253456053,27.610027559089954,188.0
50,84.5214731990707,27.58436783318213,193.0
51,84.51771906428658,27.638443985221144,207.0
52,84.52833382633571,27.609465180030305,193.0
53,84.4895554688179,27.60266096316627,187.0
54,84.52964429316044,27.61865478190162,196.0
55,84.508324487152,27.635798188626097,202.0
56,84.54462939041294,27.6526655276965,224.0
57,84.50025127167936,27.590352500257847,190.0
